Title,Image,fidogreentexthover_pcontainsclass_my1,my1_URL,fidobluetext_URL,fidobluetext,Number,Status,ZipCode,Description,btn_URL,btn,btn_URL2,btn3,btn4
"
Hunty 
Female Cat 
",https://img-cdn.pawboost.com/1705091479/61251330-compress.jpg,"
Reported
3 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/r_FlIkmuje7rv7Eyiuc7dcDIofE-5tWG/reunited-hunty-south-miami-fl-33143,https://www.pawboost.com/landing/moderate/r_FlIkmuje7rv7Eyiuc7dcDIofE-5tWG,"
Female Cat ",69869153,2,"South Miami, FL 33143",Tabi with a big white pouch white paws and black and brown fur. Wearing a red leather collar with rhinestones. ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/692582869685279, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Hunty%20was%20LOST%20on%20December%2025%2C%202023%20in%20South%20Miami%2C%20FL%2033143%20near%20SW%2080%20street%20and%2058th%20Ave%20%20%0A%0ADescription%3A%20Tabi%20with%20a%20big%20white%20pouch%20white%20paws%20and%20black%20and%20brown%20fur.%20Wearing%20a%20red%20leather%20collar%20with%20rhinestones.%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Hunty%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69869153%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Mia 
Female Dog 
",https://img-cdn.pawboost.com/1705086696/3634789-compress.jpg,"
Reported
3 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/HfUFObOIf4b4C5-eViprUmchfcN5yfDL/reunited-mia-miami-fl-33190,https://www.pawboost.com/landing/moderate/HfUFObOIf4b4C5-eViprUmchfcN5yfDL,"
Female Dog ",69880819,2,"Miami, FL 33190","She is microchipped, 1 1/2 years old, very sweet and shy ",https://www.facebook.com/LostFoundPetsMiamiFL/posts/694438199499746, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Mia%20was%20LOST%20on%20December%2030%2C%202023%20in%20Miami%2C%20FL%2033190%20near%20216th%20St%20and%20Old%20cutler%20road%20%20%0A%0AMessage%20from%20Owner%3A%20She%20ran%20away%20scared%20of%20the%20fireworks%20on%20December%2030%2C%20she%20needs%20%21%21%20%0D%0AShe%E2%80%99s%20very%20sweet%20and%20timid.%20We%20are%20all%20so%20devastated%20at%20my%20.%20Please%20share%20any%20kind%20of%20info%20%20%0A%0ADescription%3A%20She%20is%20microchipped%2C%201%201%2F2%20years%20old%2C%20very%20sweet%20and%20shy%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Mia%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69880819%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Neo 
Male Dog 
",https://img-cdn.pawboost.com/1705076001/32520150-compress.jpg,"
Reported
2 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/_XGurHLF6YdHCKBQZBcuvngXWlRFp5mW/reunited-neo-miami-fl-33137,https://www.pawboost.com/landing/moderate/_XGurHLF6YdHCKBQZBcuvngXWlRFp5mW,"
Male Dog ",69910228,2,"Miami, FL 33137",He is mostly black with White spots around neck and head and also he's paws has white,https://www.facebook.com/LostFoundPetsMiamiFL/posts/699338889009677, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Neo%20was%20LOST%20on%20January%209%2C%202024%20in%20Miami%2C%20FL%2033137%20near%20Lil%20Haiti%2C%20234%20ne%2055%20th%20tr%20%0A%0AMessage%20from%20Owner%3A%20Please%20help%20us%20find%20him%2C%20he%20doesn%27t%20have%20a%20collar%20on%20but%20he%27s%20not%20a%20stray%20dog%20please%20help.%20If%20you%20know%20anything%20just%20contact%20for%20a%20reward%20of%20%24300%20%0A%0ADescription%3A%20He%20is%20mostly%20black%20with%20White%20spots%20around%20neck%20and%20head%20and%20also%20he%27s%20paws%20has%20white%20%0A%0AFor%20more%20info%20or%20to%20contact%20Neo%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69910228%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Frijolito 
Male Dog 
",https://img-cdn.pawboost.com/1705066834/88891865-compress.jpg,"
Reported
1 week ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/dSWAvvRQPFV5chIGNeeNPRn5xr4-JRkg/reunited-frijolito-west-miami-fl-33144,https://www.pawboost.com/landing/moderate/dSWAvvRQPFV5chIGNeeNPRn5xr4-JRkg,"
Male Dog ",69915863,2,"West Miami, FL 33144",Thank you again! You are awesome! ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/700162868927279, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Frijolito%20was%20LOST%20on%20January%2011%2C%202024%20in%20West%20Miami%2C%20FL%2033144%20near%20Near%20ST%20SW%2062%20ave%20%0A%0ADescription%3A%20One%20blue%20eye%20and%20one%20brown%20eye%20%0A%0AFor%20more%20info%20or%20to%20contact%20Frijolito%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69915863%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
this pet 
Male Dog 
",https://img-cdn.pawboost.com/1705023035/12282751-compress.jpg,"
Reported
2 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/33S_So78AV2nhT0ViUC0AdgSMj5qEQaW/reunited-thispet-south-miami-fl-33143,https://www.pawboost.com/landing/moderate/33S_So78AV2nhT0ViUC0AdgSMj5qEQaW,"
Male Dog ",69908122,2,"South Miami, FL 33143",Fluffy poodle found,https://www.facebook.com/LostFoundPetsMiamiFL/posts/698873235722909, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%209%2C%202024%20in%20South%20Miami%2C%20FL%2033143%20near%20Near%20sunset%20place%20mall%20%20%0A%0ADescription%3A%20Fluffy%20poodle%20found%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69908122%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Lara 
Female Dog 
",https://img-cdn.pawboost.com/1705019196/41014057-compress.jpg,"
Reported
3 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/B8hyOcdow6IXxa2Z5B37mrgTDtiYho1n/reunited-lara-doral-fl-33178,https://www.pawboost.com/landing/moderate/B8hyOcdow6IXxa2Z5B37mrgTDtiYho1n,"
Female Dog ",69864211,2,"Doral, FL 33178",She is white with some red nose and paws,https://www.facebook.com/LostFoundPetsMiamiFL/posts/691629159780650, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Lara%20was%20LOST%20on%20December%2027%2C%202023%20in%20Doral%2C%20FL%2033178%20near%20Near%20NW%20107th%20Ave%20%20%0A%0ADescription%3A%20She%20is%20white%20with%20some%20red%20nose%20and%20paws%20%0A%0AFor%20more%20info%20or%20to%20contact%20Lara%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69864211%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Unknown 
Female Dog 
",https://img-cdn.pawboost.com/1705016471/42127594-compress.jpg,"
Reported
1 week ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/szObXVlmdFSdW_wgriyJ-Z2fnQ7o3JgU/reunited-unknown-miami-springs-fl-33166,https://www.pawboost.com/landing/moderate/szObXVlmdFSdW_wgriyJ-Z2fnQ7o3JgU,"
Female Dog ",69914036,2,"Miami Springs, FL 33166",American bulldog,https://www.facebook.com/LostFoundPetsMiamiFL/posts/699999255610307, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%2011%2C%202024%20in%20Miami%20Springs%2C%20FL%2033166%20near%20Near%20S%20Royal%20Poinciana%20Blvd%2C%20Miami%20Springs%2C%20FL%2033166%2C%20USA%20%0A%0AMessage%20from%20Finder%3A%20Someone%20is%20holding%20her%20%2C%20looks%20welll%20taking%20care%20%2C%20old%20female%20dog%20%2C%20white%20%2C%20very%20lovely%20and%20sweet%20.%20%0A%0ADescription%3A%20American%20bulldog%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69914036%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Boy 
Male Dog 
",https://img-cdn.pawboost.com/1705017350/48817794-compress.jpg,"
Reported
2 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/hizWkQwoTuMg7y6C_mD6K54zSEs8ZRBO/reunited-boy-homestead-fl-33030,https://www.pawboost.com/landing/moderate/hizWkQwoTuMg7y6C_mD6K54zSEs8ZRBO,"
Male Dog ",69909273,2,"Homestead, FL 33030",Husky male has been neutered. Blue eyes. ,https://www.facebook.com/LostPetsHomesteadFL/posts/891359489664049, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Boy%20was%20LOST%20on%20January%209%2C%202024%20in%20Homestead%2C%20FL%2033030%20near%20Near%20ave%20%0A%0AMessage%20from%20Owner%3A%20Please%20help%20me%20find%20my%20pets.%20%20%0A%0ADescription%3A%20Husky%20male%20has%20been%20neutered.%20Blue%20eyes.%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Boy%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69909273%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Nala 
Female Dog 
",https://img-cdn.pawboost.com/1705017276/92225966-compress.jpg,"
Reported
2 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/ZSST8fZzoi8-wJ3TbrP54cpF8IaOAM1U/reunited-nala-homestead-fl-33030,https://www.pawboost.com/landing/moderate/ZSST8fZzoi8-wJ3TbrP54cpF8IaOAM1U,"
Female Dog ",69909280,2,"Homestead, FL 33030",Thank you everyone in my community for the help on reuniting us with our babies. ,https://www.facebook.com/LostPetsHomesteadFL/posts/891359602997371, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Nala%20was%20LOST%20on%20January%209%2C%202024%20in%20Homestead%2C%20FL%2033030%20near%20Near%20ave%20%0A%0ADescription%3A%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Nala%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69909280%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Koobia 
Male Dog 
",https://img-cdn.pawboost.com/1705011621/52234566-compress.jpg,"
Reported
2 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/cH7UhsJcrTeFpqNzGlugalWKYBk3HCFB/reunited-koobia-homestead-fl-33035,https://www.pawboost.com/landing/moderate/cH7UhsJcrTeFpqNzGlugalWKYBk3HCFB,"
Male Dog ",69908407,2,"Homestead, FL 33035",White male Chihuahua honey brown on the back and on the ears. ,https://www.facebook.com/LostPetsHomesteadFL/posts/891277786338886, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Koobia%20was%20LOST%20on%20December%2031%2C%202023%20in%20Homestead%2C%20FL%2033035%20near%20Near%20SE%2015%20place%20%20%0A%0ADescription%3A%20White%20male%20Chihuahua%20honey%20brown%20on%20the%20back%20and%20on%20the%20ears.%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Koobia%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69908407%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Mila 
Female Dog 
",https://img-cdn.pawboost.com/1704975080/35926428-compress.jpg,"
Reported
2 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/Myr1f4r_T3PZdqqcMfooi7mayziZb0h7/reunited-mila-miami-fl-33173,https://www.pawboost.com/landing/moderate/Myr1f4r_T3PZdqqcMfooi7mayziZb0h7,"
Female Dog ",69906179,2,"Miami, FL 33173",Black Frenchie with a purple/pink collar ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/698418979101668, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Mila%20was%20LOST%20on%20January%204%2C%202024%20in%20Miami%2C%20FL%2033173%20near%20Chestnut%20Woods%2033173%20%0A%0AMessage%20from%20Owner%3A%20Mila%20is%20a%20master%20escaper.%20She%20ran%20away%20for%20Christmas%20and%20a%20few%20days%20after%20returning%20she%20ran%20away%20again.%20We%20had%20yard%20work%20done%20and%20didn%E2%80%99t%20realize%20there%20was%20hole%20under%20the%20gate.%20I%20hope%20another%20Good%20Samaritan%20finds%20her.%20%20%0A%0ADescription%3A%20Black%20Frenchie%20with%20a%20purple%2Fpink%20collar%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Mila%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69906179%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Harper 
Female Dog 
",https://img-cdn.pawboost.com/1704952541/60396290-compress.jpg,"
Reported
2 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/hpD4aNJigz-XC8lNxie44SEbIqHM5b2n/reunited-harper-hialeah-fl-33013,https://www.pawboost.com/landing/moderate/hpD4aNJigz-XC8lNxie44SEbIqHM5b2n,"
Female Dog ",69908811,2,"Hialeah, FL 33013",She was found in Amelia Earhart. We are fostering her however I can’t keep her as I have a special needs child and a cat. I will require proof that she is yours as she was found in a really bad state.,https://www.facebook.com/LostFoundPetsMiamiFL/posts/698949942381905, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20December%2023%2C%202023%20in%20Hialeah%2C%20FL%2033013%20near%20Amelia%20Earhart%20park%20%0A%0ADescription%3A%20She%20was%20found%20in%20Amelia%20Earhart.%20We%20are%20fostering%20her%20however%20I%20can%E2%80%99t%20keep%20her%20as%20I%20have%20a%20special%20needs%20child%20and%20a%20cat.%20I%20will%20require%20proof%20that%20she%20is%20yours%20as%20she%20was%20found%20in%20a%20really%20bad%20state.%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69908811%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
this pet 
Female Dog 
",https://img-cdn.pawboost.com/1704951005/50427442-compress.jpg,"
Reported
1 week ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/mi7xmgwqLUIHYjE6_ZLiNh-yI8KHSBXN/reunited-thispet-miami-fl-33173,https://www.pawboost.com/landing/moderate/mi7xmgwqLUIHYjE6_ZLiNh-yI8KHSBXN,"
Female Dog ",69912467,2,"Miami, FL 33173","Found this white puppy poodle wandering the neighborhood lost, was wearing a pink Llama Unicorn sweater when I found her but I took it off as she seemed overheated 😣",https://www.facebook.com/LostFoundPetsMiamiFL/posts/699584908985075, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%20so%20we%20can%20find%20this%20pet%27s%20family%21%20FOUND%20on%20January%2010%2C%202024%20in%20Miami%2C%20FL%2033173%20near%20Four%20Quarters%20apmts%20%0A%0AMessage%20from%20Finder%3A%20She%E2%80%99s%20been%20fed%20and%20given%20water%20so%20she%E2%80%99s%20okay%2C%20just%20waiting%20for%20her%20owners%21%20Please%20contact%20me%20if%20you%20realize%20she%E2%80%99s%20your%20fur%20baby%21%20%0A%0ADescription%3A%20Found%20this%20white%20puppy%20poodle%20wandering%20the%20neighborhood%20lost%2C%20was%20wearing%20a%20pink%20Llama%20Unicorn%20sweater%20when%20I%20found%20her%20but%20I%20took%20it%20off%20as%20she%20seemed%20overheated%20%F0%9F%98%A3%20%0A%0ADo%20you%20have%20information%3F%20Contact%20finder%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69912467%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Gala 
Female Cat 
",https://img-cdn.pawboost.com/1704944424/49363545-compress.jpg,"
Reported
2 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/BxQp-ATPvRWqsRN9e7UlQmCOrzV3sAIq/reunited-gala-miami-fl-33186,https://www.pawboost.com/landing/moderate/BxQp-ATPvRWqsRN9e7UlQmCOrzV3sAIq,"
Female Cat ",69909471,2,"Miami, FL 33186",Gray cat with spots,https://www.facebook.com/LostFoundPetsMiamiFL/posts/698997472377152, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Gala%20was%20LOST%20on%20January%207%2C%202024%20in%20Miami%2C%20FL%2033186%20near%20Near%2093rd%20Ln%2C%20Miami%2C%20FL%2033186%2C%20USA%20%0A%0ADescription%3A%20Gray%20cat%20with%20spots%20%0A%0AFor%20more%20info%20or%20to%20contact%20Gala%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69909471%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Kiara 
Female Dog 
",https://img-cdn.pawboost.com/1704942214/36035478-compress.jpg,"
Reported
4 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/okG0AeQOOR3JaiDTH9JQAS7D2PdAvoOx/reunited-kiara-homestead-fl-33030,https://www.pawboost.com/landing/moderate/okG0AeQOOR3JaiDTH9JQAS7D2PdAvoOx,"
Female Dog ",69859622,2,"Homestead, FL 33030","Blue eye, White face",https://www.facebook.com/LostPetsHomesteadFL/posts/881257180674280, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Kiara%20was%20LOST%20on%20December%2021%2C%202023%20in%20Homestead%2C%20FL%2033030%20near%20Nearest%206%20Avenue%20of%20NW%20hmstd%20%0A%0ADescription%3A%20Blue%20eye%2C%20White%20face%20%0A%0AFor%20more%20info%20or%20to%20contact%20Kiara%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69859622%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Binx 
Male Cat 
",https://img-cdn.pawboost.com/1704939740/46613974-compress.jpg,"
Reported
2 weeks ago,
updated 1 week ago ",https://www.pawboost.com/landing/pet/PwnKsUtUoOuHspU_BrFogU_bt9xkTD8E/reunited-binx-princeton-fl-33032,https://www.pawboost.com/landing/moderate/PwnKsUtUoOuHspU_BrFogU_bt9xkTD8E,"
Male Cat ",69910440,2,"Princeton, FL 33032",Thank you so much binx finally came home and my daughter was so happy ❤️,https://www.facebook.com/FloridaLostPets/posts/670477515282812, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Binx%20was%20LOST%20on%20January%2010%2C%202024%20in%20Princeton%2C%20FL%2033032%20near%20Sw%20137th%20ave%20%20%0A%0AMessage%20from%20Owner%3A%20This%20is%20my%20daughters%20cat%20she%20misses%20him%20I%E2%80%99ve%20drove%20around%20and%20I%20can%E2%80%99t%20find%20him%20%20%0A%0ADescription%3A%20Black%20cat%20responds%20to%20binx%20%20%0A%0AFor%20more%20info%20or%20to%20contact%20Binx%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69910440%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Kiara 
Female Dog 
",https://img-cdn.pawboost.com/1704938400/81065216-compress.jpg,"
Reported
4 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/cmU5egaX_VWE0ACiGTLXV8-hgK1fMx4U/reunited-kiara-florida-city-fl-33034,https://www.pawboost.com/landing/moderate/cmU5egaX_VWE0ACiGTLXV8-hgK1fMx4U,"
Female Dog ",69847268,2,"Florida City, FL 33034","Thank you to everyone who helped !!
",https://www.facebook.com/LostPetsHomesteadFL/posts/878001827666482, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Kiara%20was%20LOST%20on%20December%2021%2C%202023%20in%20Florida%20City%2C%20FL%2033034%20near%206th%20avenue%20hmstd%20%0A%0AMessage%20from%20Owner%3A%20Please%20help%20us%20find%20her%2C%20any%20information%20even%20if%20you%20think%20you%20saw%20her%20around%20an%20area%2C%20please%20let%20us%20know%20%0A%0ADescription%3A%20Dark%20Grey%20and%20white%20husky%2C%20female%2C%20ice%20blue%20eyes%20%0A%0AFor%20more%20info%20or%20to%20contact%20Kiara%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69847268%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Aíra 
Female Dog 
",https://img-cdn.pawboost.com/1704936323/34064115-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/8rRH9Qf7HKwA497Lqx0JwcjG41SJ03DR/reunited-aira-miami-fl-33143,https://www.pawboost.com/landing/moderate/8rRH9Qf7HKwA497Lqx0JwcjG41SJ03DR,"
Female Dog ",69911926,2,"Miami, FL 33143",Sweet dog,https://www.facebook.com/LostFoundPetsMiamiFL/posts/699518828991683, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20A%C3%ADra%20%20was%20LOST%20on%20January%2010%2C%202024%20in%20Miami%2C%20FL%2033143%20near%20Glenvar%20Heights%20%0A%0ADescription%3A%20Sweet%20dog%20%0A%0AFor%20more%20info%20or%20to%20contact%20A%C3%ADra%20%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69911926%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Mia 
Female Dog 
",https://img-cdn.pawboost.com/1704936428/58218895-compress.jpg,"
Reported
3 months ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/cZrftvC6l3oX_dZmalX3jkxplybIus1S/reunited-mia-homestead-fl-33030,https://www.pawboost.com/landing/moderate/cZrftvC6l3oX_dZmalX3jkxplybIus1S,"
Female Dog ",69694292,2,"Homestead, FL 33030",White dog with gray and white ears brown spots on her back,https://www.facebook.com/LostPetsHomesteadFL/posts/844041031062562, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Mia%20was%20LOST%20on%20November%203%2C%202023%20in%20Homestead%2C%20FL%2033030%20near%20Near%20SW%20192nd%20Ave%2C%20hmstd%2C%20FL%2033030%2C%20USA%20%0A%0AMessage%20from%20Owner%3A%20Please%20if%20someone%20found%20my%20little%20dog%20call%20me%20she%20been%20with%20me%20for%2010%20years%20%0A%0ADescription%3A%20White%20dog%20with%20gray%20and%20white%20ears%20brown%20spots%20on%20her%20back%20%0A%0AFor%20more%20info%20or%20to%20contact%20Mia%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69694292%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
"
Cookie 
Female Dog 
",https://img-cdn.pawboost.com/1704936271/18831449-compress.jpg,"
Reported
2 weeks ago,
updated 2 weeks ago ",https://www.pawboost.com/landing/pet/Bq5wc1rDKsSsLWJehGu2mFmnNYyk6Tql/reunited-cookie-miami-fl-33127,https://www.pawboost.com/landing/moderate/Bq5wc1rDKsSsLWJehGu2mFmnNYyk6Tql,"
Female Dog ",69909551,2,"Miami, FL 33127",Thank you ,https://www.facebook.com/LostFoundPetsMiamiFL/posts/699012099042356, Facebook ,https://nextdoor.com/sharekit/?source=Pawboost&body=Please%20spread%20the%20word%21%20Cookie%20was%20LOST%20on%20January%208%2C%202024%20in%20Miami%2C%20FL%2033127%20near%2052nd%20and%207th%20%0A%0AMessage%20from%20Owner%3A%20I%E2%80%99m%20so%20heart%20broken.%20I%20just%20want%20her%20%20%F0%9F%98%A5%20%0A%0ADescription%3A%20White%20with%20black%20spots%20%0A%0AFor%20more%20info%20or%20to%20contact%20Cookie%27s%20owner%2C%20click%20here%3A%20https%3A%2F%2Fwww.pawboost.com%2Fnd%2F69909551%20%0A%0ALost%20or%20found%20a%20pet%3F%20Report%20it%20to%20PawBoost%20here%3A%20https%3A%2F%2Fpbrs.io%2Fl%2Fndrp&hashtag=PawBoost, Share On , View Pet 
